"","station","year","month","day","hour","date","rain","temp","rhum","msl","wdsp","wddir"
"16049","MACE HEAD",2017,10,31,16,2017-10-31 16:00:00,0.1,13.1,92,1018.3,21,200
"16050","MACE HEAD",2017,10,31,17,2017-10-31 17:00:00,0,13.1,91,1017.8,21,200
"16051","MACE HEAD",2017,10,31,18,2017-10-31 18:00:00,0,13.1,90,1018.1,19,200
"16052","MACE HEAD",2017,10,31,19,2017-10-31 19:00:00,0,13,90,1018.1,19,200
"16053","MACE HEAD",2017,10,31,20,2017-10-31 20:00:00,0,12.9,89,1017.7,17,200
"16054","MACE HEAD",2017,10,31,21,2017-10-31 21:00:00,0,12.9,87,1017.5,15,200
"16055","MACE HEAD",2017,10,31,22,2017-10-31 22:00:00,0,12.9,87,1017.4,15,200
"16056","MACE HEAD",2017,10,31,23,2017-10-31 23:00:00,0,12.8,88,1017,16,200
"16057","MACE HEAD",2017,11,1,0,2017-11-01,0,12.7,87,1016.7,17,200
"16058","MACE HEAD",2017,11,1,1,2017-11-01 01:00:00,0,12.7,87,1016.5,16,200
"16059","MACE HEAD",2017,11,1,2,2017-11-01 02:00:00,0,12.7,85,1016.2,16,200
"16060","MACE HEAD",2017,11,1,3,2017-11-01 03:00:00,0,12.7,84,1016,18,200
"16061","MACE HEAD",2017,11,1,4,2017-11-01 04:00:00,0,12.6,85,1015.7,17,210
"16062","MACE HEAD",2017,11,1,5,2017-11-01 05:00:00,0,12.6,85,1015.5,16,210
"16063","MACE HEAD",2017,11,1,6,2017-11-01 06:00:00,0,12.6,86,1015.4,16,200
"16064","MACE HEAD",2017,11,1,7,2017-11-01 07:00:00,0,12.4,87,1015.3,14,200
"16065","MACE HEAD",2017,11,1,8,2017-11-01 08:00:00,0,12.4,88,1015.9,12,190
"16066","MACE HEAD",2017,11,1,9,2017-11-01 09:00:00,0,12.6,87,1016.3,12,190
"16067","MACE HEAD",2017,11,1,10,2017-11-01 10:00:00,0,12.7,86,1016.4,10,190
"16068","MACE HEAD",2017,11,1,11,2017-11-01 11:00:00,0,12.9,87,1016.7,9,200
"16069","MACE HEAD",2017,11,1,12,2017-11-01 12:00:00,0,13,87,1016.4,9,210
"16070","MACE HEAD",2017,11,1,13,2017-11-01 13:00:00,0,13,88,1016.1,11,220
"16071","MACE HEAD",2017,11,1,14,2017-11-01 14:00:00,0,12.9,90,1016.2,11,240
"16072","MACE HEAD",2017,11,1,15,2017-11-01 15:00:00,0,13.3,90,1015.9,11,240
"16073","MACE HEAD",2017,11,1,16,2017-11-01 16:00:00,0,12.9,91,1016.2,11,250
"16074","MACE HEAD",2017,11,1,17,2017-11-01 17:00:00,0,12.6,93,1016.4,10,250
"16075","MACE HEAD",2017,11,1,18,2017-11-01 18:00:00,0,12.4,94,1016.4,9,270
"16076","MACE HEAD",2017,11,1,19,2017-11-01 19:00:00,0,12.1,95,1016.8,7,290
"16077","MACE HEAD",2017,11,1,20,2017-11-01 20:00:00,0,12.5,95,1016.8,5,310
"16078","MACE HEAD",2017,11,1,21,2017-11-01 21:00:00,0,12.6,95,1016.9,6,300
"16079","MACE HEAD",2017,11,1,22,2017-11-01 22:00:00,0.3,12.5,96,1017.1,7,300
"16080","MACE HEAD",2017,11,1,23,2017-11-01 23:00:00,0,11.3,96,1017,8,330
"16081","MACE HEAD",2017,11,2,0,2017-11-02,0,10.3,95,1017.2,7,320
"16082","MACE HEAD",2017,11,2,1,2017-11-02 01:00:00,0,10.3,96,1017.4,8,310
"16083","MACE HEAD",2017,11,2,2,2017-11-02 02:00:00,0,10.4,95,1017.2,8,340
"16084","MACE HEAD",2017,11,2,3,2017-11-02 03:00:00,0,9.6,95,1017.1,7,10
"16085","MACE HEAD",2017,11,2,4,2017-11-02 04:00:00,0,10.2,95,1017,5,350
"16086","MACE HEAD",2017,11,2,5,2017-11-02 05:00:00,0,10,93,1017.1,10,360
"16087","MACE HEAD",2017,11,2,6,2017-11-02 06:00:00,0,9.6,92,1017.4,6,20
"16088","MACE HEAD",2017,11,2,7,2017-11-02 07:00:00,0,9.4,94,1017.4,3,90
"16089","MACE HEAD",2017,11,2,8,2017-11-02 08:00:00,0,9.7,94,1017.7,3,120
"16090","MACE HEAD",2017,11,2,9,2017-11-02 09:00:00,0,10.2,95,1017.9,3,120
"16091","MACE HEAD",2017,11,2,10,2017-11-02 10:00:00,0,10.5,94,1018,3,120
"16092","MACE HEAD",2017,11,2,11,2017-11-02 11:00:00,0,10.9,94,1017.9,3,120
"16093","MACE HEAD",2017,11,2,12,2017-11-02 12:00:00,0,11.2,89,1017.6,2,130
"16094","MACE HEAD",2017,11,2,13,2017-11-02 13:00:00,0,11.6,85,1017.1,2,160
"16095","MACE HEAD",2017,11,2,14,2017-11-02 14:00:00,0,11.1,88,1016.6,5,140
"16096","MACE HEAD",2017,11,2,15,2017-11-02 15:00:00,0,10.8,88,1016.4,5,130
"16097","MACE HEAD",2017,11,2,16,2017-11-02 16:00:00,0,10.5,88,1016.1,6,150
"16098","MACE HEAD",2017,11,2,17,2017-11-02 17:00:00,0,10.1,88,1016.3,4,150
"16099","MACE HEAD",2017,11,2,18,2017-11-02 18:00:00,0,10.1,88,1016.5,2,80
"16100","MACE HEAD",2017,11,2,19,2017-11-02 19:00:00,0,10,85,1016.3,1,80
"16101","MACE HEAD",2017,11,2,20,2017-11-02 20:00:00,0,9.9,84,1016.1,2,60
"16102","MACE HEAD",2017,11,2,21,2017-11-02 21:00:00,0,9.9,82,1016,1,80
"16103","MACE HEAD",2017,11,2,22,2017-11-02 22:00:00,0,10.6,74,1015.8,6,270
"16104","MACE HEAD",2017,11,2,23,2017-11-02 23:00:00,0,10.7,65,1015.4,6,270
"16105","MACE HEAD",2017,11,3,0,2017-11-03,0,10.9,67,1015,6,270
"16106","MACE HEAD",2017,11,3,1,2017-11-03 01:00:00,0,11,67,1014.3,9,240
"16107","MACE HEAD",2017,11,3,2,2017-11-03 02:00:00,0,11.1,65,1014,11,270
"16108","MACE HEAD",2017,11,3,3,2017-11-03 03:00:00,0,11.2,66,1013.3,10,270
"16109","MACE HEAD",2017,11,3,4,2017-11-03 04:00:00,0,11.2,72,1012.7,11,240
"16110","MACE HEAD",2017,11,3,5,2017-11-03 05:00:00,0,11.2,70,1012.3,13,270
"16111","MACE HEAD",2017,11,3,6,2017-11-03 06:00:00,0,11.2,69,1011.9,13,270
"16112","MACE HEAD",2017,11,3,7,2017-11-03 07:00:00,0,10.4,83,1011.7,12,230
"16113","MACE HEAD",2017,11,3,8,2017-11-03 08:00:00,0.3,9.4,91,1011.7,12,220
"16114","MACE HEAD",2017,11,3,9,2017-11-03 09:00:00,0,10.5,90,1011.3,12,210
"16115","MACE HEAD",2017,11,3,10,2017-11-03 10:00:00,0,11,88,1010.9,16,220
"16116","MACE HEAD",2017,11,3,11,2017-11-03 11:00:00,0,10.5,88,1010.7,16,220
"16117","MACE HEAD",2017,11,3,12,2017-11-03 12:00:00,0.4,10.2,93,1010.3,10,220
"16118","MACE HEAD",2017,11,3,13,2017-11-03 13:00:00,0.9,10.6,94,1009.5,10,260
"16119","MACE HEAD",2017,11,3,14,2017-11-03 14:00:00,0,11,89,1008.8,12,250
"16120","MACE HEAD",2017,11,3,15,2017-11-03 15:00:00,0,10.9,86,1008.1,14,240
"16121","MACE HEAD",2017,11,3,16,2017-11-03 16:00:00,0,11.1,78,1007.3,17,240
"16122","MACE HEAD",2017,11,3,17,2017-11-03 17:00:00,0,11.1,77,1006.9,16,250
"16123","MACE HEAD",2017,11,3,18,2017-11-03 18:00:00,0,11.1,77,1006.9,15,240
"16124","MACE HEAD",2017,11,3,19,2017-11-03 19:00:00,0.4,9.5,90,1007,16,310
"16125","MACE HEAD",2017,11,3,20,2017-11-03 20:00:00,0.1,10.4,84,1006.8,13,290
"16126","MACE HEAD",2017,11,3,21,2017-11-03 21:00:00,0,10.6,85,1006.3,16,270
"16127","MACE HEAD",2017,11,3,22,2017-11-03 22:00:00,0.4,9.5,84,1006.4,18,270
"16128","MACE HEAD",2017,11,3,23,2017-11-03 23:00:00,0.1,9.3,85,1006.3,20,280
"16129","MACE HEAD",2017,11,4,0,2017-11-04,0.8,9.1,89,1006.6,16,290
"16130","MACE HEAD",2017,11,4,1,2017-11-04 01:00:00,0,9.6,77,1006.2,19,290
"16131","MACE HEAD",2017,11,4,2,2017-11-04 02:00:00,0.2,9.5,74,1006.1,21,290
"16132","MACE HEAD",2017,11,4,3,2017-11-04 03:00:00,0,9.3,73,1005.8,20,300
"16133","MACE HEAD",2017,11,4,4,2017-11-04 04:00:00,0,9,80,1006,22,300
"16134","MACE HEAD",2017,11,4,5,2017-11-04 05:00:00,0.8,8.1,83,1006.2,21,300
"16135","MACE HEAD",2017,11,4,6,2017-11-04 06:00:00,0,8.9,78,1006.1,21,290
"16136","MACE HEAD",2017,11,4,7,2017-11-04 07:00:00,0,8.7,77,1006.4,23,290
"16137","MACE HEAD",2017,11,4,8,2017-11-04 08:00:00,0,9.1,70,1006.7,24,290
"16138","MACE HEAD",2017,11,4,9,2017-11-04 09:00:00,0.4,8.8,74,1006.8,25,280
"16139","MACE HEAD",2017,11,4,10,2017-11-04 10:00:00,0,8.1,70,1007.1,26,290
"16140","MACE HEAD",2017,11,4,11,2017-11-04 11:00:00,0,9.3,69,1007.2,21,290
"16141","MACE HEAD",2017,11,4,12,2017-11-04 12:00:00,0,8.8,71,1007.3,25,280
"16142","MACE HEAD",2017,11,4,13,2017-11-04 13:00:00,0,8.6,66,1007.2,26,290
"16143","MACE HEAD",2017,11,4,14,2017-11-04 14:00:00,0.2,7.5,77,1007.5,24,280
"16144","MACE HEAD",2017,11,4,15,2017-11-04 15:00:00,0.2,8.2,74,1007.6,24,300
"16145","MACE HEAD",2017,11,4,16,2017-11-04 16:00:00,0.2,7.9,79,1008,23,300
"16146","MACE HEAD",2017,11,4,17,2017-11-04 17:00:00,0,8.5,66,1008.1,26,300
"16147","MACE HEAD",2017,11,4,18,2017-11-04 18:00:00,0,7.8,68,1008.9,24,300
"16148","MACE HEAD",2017,11,4,19,2017-11-04 19:00:00,0.4,7.1,79,1009.9,22,290
"16149","MACE HEAD",2017,11,4,20,2017-11-04 20:00:00,0.6,7,77,1010,22,300
"16150","MACE HEAD",2017,11,4,21,2017-11-04 21:00:00,0,7.6,74,1010.2,24,310
"16151","MACE HEAD",2017,11,4,22,2017-11-04 22:00:00,0,7.6,77,1010.8,26,300
"16152","MACE HEAD",2017,11,4,23,2017-11-04 23:00:00,0,8.3,75,1011.7,27,310
"16153","MACE HEAD",2017,11,5,0,2017-11-05,0.4,7.5,85,1012.4,27,300
"16154","MACE HEAD",2017,11,5,1,2017-11-05 01:00:00,0,8.6,73,1012.6,26,300
"16155","MACE HEAD",2017,11,5,2,2017-11-05 02:00:00,0,8.6,73,1013.6,26,310
"16156","MACE HEAD",2017,11,5,3,2017-11-05 03:00:00,0,8.9,73,1014.1,25,310
"16157","MACE HEAD",2017,11,5,4,2017-11-05 04:00:00,0.8,8.2,76,1015.3,26,310
"16158","MACE HEAD",2017,11,5,5,2017-11-05 05:00:00,0.6,8,81,1015.8,24,320
"16159","MACE HEAD",2017,11,5,6,2017-11-05 06:00:00,0,8.4,75,1017,21,320
"16160","MACE HEAD",2017,11,5,7,2017-11-05 07:00:00,0,8.4,74,1018.4,23,300
"16161","MACE HEAD",2017,11,5,8,2017-11-05 08:00:00,0,8,79,1019.5,17,320
"16162","MACE HEAD",2017,11,5,9,2017-11-05 09:00:00,0,7.9,75,1020.6,16,320
"16163","MACE HEAD",2017,11,5,10,2017-11-05 10:00:00,0.2,8.8,70,1021.1,15,320
"16164","MACE HEAD",2017,11,5,11,2017-11-05 11:00:00,0,8.5,75,1021.9,14,320
"16165","MACE HEAD",2017,11,5,12,2017-11-05 12:00:00,0,10.2,65,1021.9,13,340
"16166","MACE HEAD",2017,11,5,13,2017-11-05 13:00:00,0,10.5,62,1022.2,14,310
"16167","MACE HEAD",2017,11,5,14,2017-11-05 14:00:00,0,10.7,60,1022.5,13,300
"16168","MACE HEAD",2017,11,5,15,2017-11-05 15:00:00,0,10.3,59,1022.8,12,300
"16169","MACE HEAD",2017,11,5,16,2017-11-05 16:00:00,0,10.1,60,1023.1,14,290
"16170","MACE HEAD",2017,11,5,17,2017-11-05 17:00:00,0,9.9,63,1023.4,14,280
"16171","MACE HEAD",2017,11,5,18,2017-11-05 18:00:00,0,9.8,66,1023.4,13,270
"16172","MACE HEAD",2017,11,5,19,2017-11-05 19:00:00,0,10.1,68,1023.3,10,250
"16173","MACE HEAD",2017,11,5,20,2017-11-05 20:00:00,0,10,69,1023.1,12,240
"16174","MACE HEAD",2017,11,5,21,2017-11-05 21:00:00,0,10.4,73,1023,13,230
"16175","MACE HEAD",2017,11,5,22,2017-11-05 22:00:00,0,10.7,75,1022.7,15,230
"16176","MACE HEAD",2017,11,5,23,2017-11-05 23:00:00,0,11.2,79,1022,16,220
"16177","MACE HEAD",2017,11,6,0,2017-11-06,0,11.1,86,1021.3,19,210
"16178","MACE HEAD",2017,11,6,1,2017-11-06 01:00:00,0,10.9,88,1020.8,20,210
"16179","MACE HEAD",2017,11,6,2,2017-11-06 02:00:00,0,11.4,88,1020,17,210
"16180","MACE HEAD",2017,11,6,3,2017-11-06 03:00:00,0,11.3,92,1019.1,19,210
"16181","MACE HEAD",2017,11,6,4,2017-11-06 04:00:00,0.2,11.6,89,1018.3,19,200
"16182","MACE HEAD",2017,11,6,5,2017-11-06 05:00:00,0,11.8,88,1017.8,21,200
"16183","MACE HEAD",2017,11,6,6,2017-11-06 06:00:00,0,12,88,1017,22,200
"16184","MACE HEAD",2017,11,6,7,2017-11-06 07:00:00,0,12.2,87,1016.4,22,200
"16185","MACE HEAD",2017,11,6,8,2017-11-06 08:00:00,0,12.3,88,1015.9,23,200
"16186","MACE HEAD",2017,11,6,9,2017-11-06 09:00:00,0,12.3,87,1015.2,24,200
"16187","MACE HEAD",2017,11,6,10,2017-11-06 10:00:00,0,12.5,88,1014.5,23,200
"16188","MACE HEAD",2017,11,6,11,2017-11-06 11:00:00,0,12.3,90,1013.8,25,200
"16189","MACE HEAD",2017,11,6,12,2017-11-06 12:00:00,0,12.6,88,1012.5,25,190
"16190","MACE HEAD",2017,11,6,13,2017-11-06 13:00:00,0,12.9,86,1011.8,27,190
"16191","MACE HEAD",2017,11,6,14,2017-11-06 14:00:00,0,13,86,1010.8,27,190
"16192","MACE HEAD",2017,11,6,15,2017-11-06 15:00:00,0,13,86,1010,28,190
"16193","MACE HEAD",2017,11,6,16,2017-11-06 16:00:00,0,12.9,86,1008.6,28,200
"16194","MACE HEAD",2017,11,6,17,2017-11-06 17:00:00,0,12.9,87,1007.4,30,200
"16195","MACE HEAD",2017,11,6,18,2017-11-06 18:00:00,0,12.9,86,1006.7,28,190
"16196","MACE HEAD",2017,11,6,19,2017-11-06 19:00:00,1.2,12.3,92,1005.5,29,190
"16197","MACE HEAD",2017,11,6,20,2017-11-06 20:00:00,2.6,12.3,94,1004.5,29,190
"16198","MACE HEAD",2017,11,6,21,2017-11-06 21:00:00,4.2,8.6,93,1006.2,24,330
"16199","MACE HEAD",2017,11,6,22,2017-11-06 22:00:00,0.6,8,89,1007.9,27,320
"16200","MACE HEAD",2017,11,6,23,2017-11-06 23:00:00,0,7.8,87,1009.2,25,320
"16201","MACE HEAD",2017,11,7,0,2017-11-07,0,7.9,85,1010.2,16,320
"16202","MACE HEAD",2017,11,7,1,2017-11-07 01:00:00,0,8.3,78,1010.9,13,320
"16203","MACE HEAD",2017,11,7,2,2017-11-07 02:00:00,0,8.8,75,1011.6,9,310
"16204","MACE HEAD",2017,11,7,3,2017-11-07 03:00:00,0,8.6,67,1012.1,16,300
"16205","MACE HEAD",2017,11,7,4,2017-11-07 04:00:00,0,8.6,65,1012.5,17,300
"16206","MACE HEAD",2017,11,7,5,2017-11-07 05:00:00,0,8.7,67,1012.9,17,280
"16207","MACE HEAD",2017,11,7,6,2017-11-07 06:00:00,0,7.9,76,1013.6,18,300
"16208","MACE HEAD",2017,11,7,7,2017-11-07 07:00:00,0,8.3,70,1013.9,21,270
"16209","MACE HEAD",2017,11,7,8,2017-11-07 08:00:00,0,8.3,63,1014.8,21,270
"16210","MACE HEAD",2017,11,7,9,2017-11-07 09:00:00,0.6,7.7,69,1015.6,17,290
"16211","MACE HEAD",2017,11,7,10,2017-11-07 10:00:00,0,9,63,1015.9,17,270
"16212","MACE HEAD",2017,11,7,11,2017-11-07 11:00:00,0.2,8.8,70,1015.9,18,260
"16213","MACE HEAD",2017,11,7,12,2017-11-07 12:00:00,0,8.5,67,1016.4,20,260
"16214","MACE HEAD",2017,11,7,13,2017-11-07 13:00:00,0.6,7.1,77,1016.8,17,260
"16215","MACE HEAD",2017,11,7,14,2017-11-07 14:00:00,0.2,8,73,1016,16,270
"16216","MACE HEAD",2017,11,7,15,2017-11-07 15:00:00,0.2,8.3,72,1016.5,20,260
"16217","MACE HEAD",2017,11,7,16,2017-11-07 16:00:00,0,8.3,71,1017.1,21,280
"16218","MACE HEAD",2017,11,7,17,2017-11-07 17:00:00,0,8.5,74,1017.6,23,280
"16219","MACE HEAD",2017,11,7,18,2017-11-07 18:00:00,0.2,9,70,1018,21,290
"16220","MACE HEAD",2017,11,7,19,2017-11-07 19:00:00,0,8.5,70,1018.7,19,300
"16221","MACE HEAD",2017,11,7,20,2017-11-07 20:00:00,0.4,7,80,1019.9,18,300
"16222","MACE HEAD",2017,11,7,21,2017-11-07 21:00:00,0,8.2,76,1020.3,13,310
"16223","MACE HEAD",2017,11,7,22,2017-11-07 22:00:00,0,8,77,1021,12,320
"16224","MACE HEAD",2017,11,7,23,2017-11-07 23:00:00,0,8.3,75,1021.6,10,320
"16225","MACE HEAD",2017,11,8,0,2017-11-08,0,8.2,75,1021.8,12,310
"16226","MACE HEAD",2017,11,8,1,2017-11-08 01:00:00,0,9.2,74,1021.9,12,290
"16227","MACE HEAD",2017,11,8,2,2017-11-08 02:00:00,0,9.4,73,1022,13,280
"16228","MACE HEAD",2017,11,8,3,2017-11-08 03:00:00,0,9.6,73,1022.1,14,280
"16229","MACE HEAD",2017,11,8,4,2017-11-08 04:00:00,0,10,74,1022.4,12,270
"16230","MACE HEAD",2017,11,8,5,2017-11-08 05:00:00,0,10.3,76,1022.6,13,270
"16231","MACE HEAD",2017,11,8,6,2017-11-08 06:00:00,0,10.5,79,1022.5,14,250
"16232","MACE HEAD",2017,11,8,7,2017-11-08 07:00:00,0,10.7,80,1022.6,14,240
"16233","MACE HEAD",2017,11,8,8,2017-11-08 08:00:00,0,10.9,82,1023,14,240
"16234","MACE HEAD",2017,11,8,9,2017-11-08 09:00:00,0,11.3,85,1023.2,15,240
"16235","MACE HEAD",2017,11,8,10,2017-11-08 10:00:00,0,11.4,83,1023.2,17,240
"16236","MACE HEAD",2017,11,8,11,2017-11-08 11:00:00,0,11.6,81,1023.1,18,240
"16237","MACE HEAD",2017,11,8,12,2017-11-08 12:00:00,0,11,88,1023.1,20,240
"16238","MACE HEAD",2017,11,8,13,2017-11-08 13:00:00,0.7,11.1,93,1022.9,20,230
"16239","MACE HEAD",2017,11,8,14,2017-11-08 14:00:00,1,11.7,95,1022.2,19,240
"16240","MACE HEAD",2017,11,8,15,2017-11-08 15:00:00,0.2,12,95,1022.1,18,260
"16241","MACE HEAD",2017,11,8,16,2017-11-08 16:00:00,0,12.1,90,1022.2,19,270
"16242","MACE HEAD",2017,11,8,17,2017-11-08 17:00:00,0,12.2,89,1022.4,20,270
"16243","MACE HEAD",2017,11,8,18,2017-11-08 18:00:00,0,12.3,89,1022.6,21,260
"16244","MACE HEAD",2017,11,8,19,2017-11-08 19:00:00,0,12.3,90,1022.9,21,260
"16245","MACE HEAD",2017,11,8,20,2017-11-08 20:00:00,0,12.4,91,1023.1,21,260
"16246","MACE HEAD",2017,11,8,21,2017-11-08 21:00:00,0,12.6,90,1023.2,22,260
"16247","MACE HEAD",2017,11,8,22,2017-11-08 22:00:00,0,12.6,90,1023.1,22,250
"16248","MACE HEAD",2017,11,8,23,2017-11-08 23:00:00,0,12.6,89,1022.9,22,250
"16249","MACE HEAD",2017,11,9,0,2017-11-09,0,12.2,93,1023.2,22,260
"16250","MACE HEAD",2017,11,9,1,2017-11-09 01:00:00,0,12.1,93,1023.2,23,270
"16251","MACE HEAD",2017,11,9,2,2017-11-09 02:00:00,0.1,12.1,94,1023.5,23,270
"16252","MACE HEAD",2017,11,9,3,2017-11-09 03:00:00,0,12,95,1023.4,21,270
"16253","MACE HEAD",2017,11,9,4,2017-11-09 04:00:00,0.1,11.9,94,1023.4,20,270
"16254","MACE HEAD",2017,11,9,5,2017-11-09 05:00:00,0.1,11.5,93,1024,18,290
"16255","MACE HEAD",2017,11,9,6,2017-11-09 06:00:00,0,11.1,93,1024.6,15,290
"16256","MACE HEAD",2017,11,9,7,2017-11-09 07:00:00,0,11.2,89,1024.9,14,300
"16257","MACE HEAD",2017,11,9,8,2017-11-09 08:00:00,0,11,84,1025.7,12,310
"16258","MACE HEAD",2017,11,9,9,2017-11-09 09:00:00,0,10.5,79,1026.5,13,320
"16259","MACE HEAD",2017,11,9,10,2017-11-09 10:00:00,0,10.8,80,1026.7,11,320
"16260","MACE HEAD",2017,11,9,11,2017-11-09 11:00:00,0,11.3,72,1026.6,12,290
"16261","MACE HEAD",2017,11,9,12,2017-11-09 12:00:00,0,11.6,68,1027,15,300
"16262","MACE HEAD",2017,11,9,13,2017-11-09 13:00:00,0,11.5,71,1026.6,13,290
"16263","MACE HEAD",2017,11,9,14,2017-11-09 14:00:00,0,11.8,70,1026.2,11,290
"16264","MACE HEAD",2017,11,9,15,2017-11-09 15:00:00,0,11.6,75,1025.5,12,260
"16265","MACE HEAD",2017,11,9,16,2017-11-09 16:00:00,0,11,80,1024.8,15,250
"16266","MACE HEAD",2017,11,9,17,2017-11-09 17:00:00,0,10.7,92,1024.2,15,250
"16267","MACE HEAD",2017,11,9,18,2017-11-09 18:00:00,0.1,11.8,95,1023,17,240
"16268","MACE HEAD",2017,11,9,19,2017-11-09 19:00:00,0,12.3,93,1022.5,24,260
"16269","MACE HEAD",2017,11,9,20,2017-11-09 20:00:00,0.1,12.2,94,1022.1,28,260
"16270","MACE HEAD",2017,11,9,21,2017-11-09 21:00:00,0,12.1,95,1021.6,30,270
"16271","MACE HEAD",2017,11,9,22,2017-11-09 22:00:00,0.2,12.1,95,1021.6,29,270
"16272","MACE HEAD",2017,11,9,23,2017-11-09 23:00:00,0,12.2,93,1022.2,29,270
"16273","MACE HEAD",2017,11,10,0,2017-11-10,0,12.2,89,1022.1,27,280
"16274","MACE HEAD",2017,11,10,1,2017-11-10 01:00:00,0,11.2,86,1022.5,26,290
"16275","MACE HEAD",2017,11,10,2,2017-11-10 02:00:00,0,11.2,81,1022.9,23,300
"16276","MACE HEAD",2017,11,10,3,2017-11-10 03:00:00,0,10.7,73,1023.5,25,310
"16277","MACE HEAD",2017,11,10,4,2017-11-10 04:00:00,0,10.3,71,1023.9,22,310
"16278","MACE HEAD",2017,11,10,5,2017-11-10 05:00:00,0,10.4,73,1024,22,300
"16279","MACE HEAD",2017,11,10,6,2017-11-10 06:00:00,0,10.2,71,1024.3,21,300
"16280","MACE HEAD",2017,11,10,7,2017-11-10 07:00:00,0,10.3,72,1024.5,21,300
"16281","MACE HEAD",2017,11,10,8,2017-11-10 08:00:00,0,10.1,70,1024.9,20,310
"16282","MACE HEAD",2017,11,10,9,2017-11-10 09:00:00,0,10.5,68,1024.8,18,300
"16283","MACE HEAD",2017,11,10,10,2017-11-10 10:00:00,0,10.9,67,1024.8,19,290
"16284","MACE HEAD",2017,11,10,11,2017-11-10 11:00:00,0,10.7,74,1024.6,15,300
"16285","MACE HEAD",2017,11,10,12,2017-11-10 12:00:00,0,10.3,80,1024.4,13,290
"16286","MACE HEAD",2017,11,10,13,2017-11-10 13:00:00,0.2,9,87,1024.1,14,290
"16287","MACE HEAD",2017,11,10,14,2017-11-10 14:00:00,0.1,8.9,88,1022.9,11,290
"16288","MACE HEAD",2017,11,10,15,2017-11-10 15:00:00,0.1,8.5,92,1022.1,5,300
"16289","MACE HEAD",2017,11,10,16,2017-11-10 16:00:00,0.4,8.5,94,1020.8,3,120
"16290","MACE HEAD",2017,11,10,17,2017-11-10 17:00:00,0.6,8.4,95,1019.8,4,120
"16291","MACE HEAD",2017,11,10,18,2017-11-10 18:00:00,1.6,8.9,96,1019.2,5,120
"16292","MACE HEAD",2017,11,10,19,2017-11-10 19:00:00,2.7,12.1,96,1017.6,7,110
"16293","MACE HEAD",2017,11,10,20,2017-11-10 20:00:00,1.7,12.2,97,1016.8,23,260
"16294","MACE HEAD",2017,11,10,21,2017-11-10 21:00:00,0.9,12.2,96,1015.2,26,250
"16295","MACE HEAD",2017,11,10,22,2017-11-10 22:00:00,0.9,12,96,1014.1,29,250
"16296","MACE HEAD",2017,11,10,23,2017-11-10 23:00:00,0.5,12.3,96,1013.1,29,260
"16297","MACE HEAD",2017,11,11,0,2017-11-11,0.5,12.4,96,1012.9,29,260
"16298","MACE HEAD",2017,11,11,1,2017-11-11 01:00:00,0.2,12.4,97,1012.3,28,270
"16299","MACE HEAD",2017,11,11,2,2017-11-11 02:00:00,0.5,12.4,97,1012.1,27,270
"16300","MACE HEAD",2017,11,11,3,2017-11-11 03:00:00,0.4,12.3,97,1012.2,24,270
"16301","MACE HEAD",2017,11,11,4,2017-11-11 04:00:00,0.9,12.2,97,1011.9,22,280
"16302","MACE HEAD",2017,11,11,5,2017-11-11 05:00:00,0.1,12.1,97,1012,22,280
"16303","MACE HEAD",2017,11,11,6,2017-11-11 06:00:00,0.1,12,97,1012.1,20,280
"16304","MACE HEAD",2017,11,11,7,2017-11-11 07:00:00,0,11.2,98,1012.6,13,280
"16305","MACE HEAD",2017,11,11,8,2017-11-11 08:00:00,0.3,10.9,98,1013.4,6,320
"16306","MACE HEAD",2017,11,11,9,2017-11-11 09:00:00,0,9.6,98,1014.1,4,320
"16307","MACE HEAD",2017,11,11,10,2017-11-11 10:00:00,0.5,9.2,97,1014.2,6,100
"16308","MACE HEAD",2017,11,11,11,2017-11-11 11:00:00,0.1,9.3,97,1014.3,5,90
"16309","MACE HEAD",2017,11,11,12,2017-11-11 12:00:00,0.4,8.9,97,1014.2,7,110
"16310","MACE HEAD",2017,11,11,13,2017-11-11 13:00:00,0.8,9,97,1013.6,9,110
"16311","MACE HEAD",2017,11,11,14,2017-11-11 14:00:00,0.7,8.9,97,1013.4,8,90
"16312","MACE HEAD",2017,11,11,15,2017-11-11 15:00:00,0.7,8.8,97,1013.1,9,80
"16313","MACE HEAD",2017,11,11,16,2017-11-11 16:00:00,0.6,8.5,97,1012.8,10,80
"16314","MACE HEAD",2017,11,11,17,2017-11-11 17:00:00,0.1,8.2,96,1012.8,9,80
"16315","MACE HEAD",2017,11,11,18,2017-11-11 18:00:00,0,7.9,97,1013.2,9,70
"16316","MACE HEAD",2017,11,11,19,2017-11-11 19:00:00,0,7.7,96,1013.8,9,70
"16317","MACE HEAD",2017,11,11,20,2017-11-11 20:00:00,0,7.3,96,1015.1,9,70
"16318","MACE HEAD",2017,11,11,21,2017-11-11 21:00:00,0,7,95,1015.6,6,50
"16319","MACE HEAD",2017,11,11,22,2017-11-11 22:00:00,0,7,95,1016.1,5,360
"16320","MACE HEAD",2017,11,11,23,2017-11-11 23:00:00,0,6.7,92,1015.9,6,350
"16321","MACE HEAD",2017,11,12,0,2017-11-12,0,7.9,88,1017.2,11,340
"16322","MACE HEAD",2017,11,12,1,2017-11-12 01:00:00,0,8.2,81,1017.8,11,340
